uuid,Keywords,label
842,Modular Synthesis; Substituted Cycloparaphenylenes,1
843,Alternaria Citri; Citrus Black; Synthesized Zinc; Zinc Oxide; Copper Oxide; Fungal Growth,1
844,Iodinated Cyanine; Could Simultaneously; Cancer Cells; Kill Cancer,1
845,Behavior Scores; Delinquent Behavior; Mean Delinquent; Atopic Dermatitis; 1-Year History; Delinquent Behaviors,1
846,Landfill Site; Landfill Sites; Fuzzy Analytic; Analytic Hierarchy; Novel Approach; Site Selection,1
847,Socio-Economic Research; Wood-Based Constructions; Modern Methods; Construction Based; Construction Sector,0
848,Volatile Depletion; Among Chondrites; Differentiated Bodies,1
849,District Heating; Heating Systems; Saving Ratio; Cost Saving; Annual Cost; Sustainability Evaluation,0
850,Cogeneration System; Combined Thermal; Using Liquefied; Liquefied Natural; Cold Energy; Load Conditions,0
851,Higher Education; Sustainable Development; Covid-19 Pandemic,0
852,Perovskite Silicon; Solar Cells; Single Junction; Silicon Tandem; Perovskite Technology; Tandem Solar,0
853,Anatomical Position; 6-Point Block; Palmar/Plantar Nerves; Showed Longer; Longer Distances; Medial Palmar/Plantar,1
854,Ultrarare Diseases,1
855,Trichodysplasia Spinulosa; Protein Translation; Tspyv Pathogenesis; Cell Environment; Damage Response; Host Cell,1
856,Energy Storage; Community Energy,0
857,Bacterial Endophytes; Berberis Lycium; Present Study,1
858,Localized Peripheral; Neuropathic Pain; Peripheral Neuropathic; Medicated Plaster; Medical Care,1
859,Initial Escape; Escape Distance; Escape Behaviour; Mosquito Larvae,1
860,Foreign Body; Chest Discomfort,1
861,Fishing Gears; Multi-Criteria Decision; Action Plan; Waste Plastics; Decision Analysis; Commercial Fishing,0
862,Sirt1 Interact; Circadian Transcription; Transcription Factor; -Dependent Deacetylase; Nucleus Accumbens; Regulate Reward,1
863,Energy Storage; Levelized Cost; Utility-Level Applications; Carbon Emissions; Stationary Applications; Electric Vehicle,0
864,Carbon Emissions; Income Inequality; Emissions Per-Capita; Income Per-Capita,0
865,Microgrid System; Case Study,0
866,Fitness Test; Rugby League; Individualised Sub-Maximal; League Players; Sub-Maximal Fitness; Heart Rate,1
867,Economic Benefits; Carbon Emissions; Export Trade; Highand New-Technology; Environmental Pollution; New-Technology Industries,0
868,Broadband Phototransistor,1
869,Water Pollution; Economic Growth; Contemporaneous Correlation; Monotonic Shape; Water Pollutants; Positive Monotonic,0
870,Kbtbd4 Mutations; Proliferative Marker; Parenchymal Tumors; Marker Index; Sanger Sequencing; Sequencing Analysis,1
871,Emission Growth; Factors Driving,0
872,Bidens Bipinnata; Antimicrobial Activity; 9-Octadecenoic Acid; Methyl Ester,1
873,Subchondral Bone; Bone Cysts; Large Subchondral; Knee Subchondroplasty,1
874,Income Distribution; Economic Well-Being; Income Inequality; Analysis Based,0
875,Quality Management; Prehospital Airway; Management Programs; Airway Management; Quality Assurance; Airway Quality,1
876,Relational Approaches; Across Scales,1
877,Recycling Strategy; Recycling Industry; Three Stakeholders; Strategies Among; Recycling Utilization; Construction Waste,0
878,Economic Analysis; Residential Rooftop; Grid-Connected Residential,0
879,Solid Waste; Municipal Solid; Integrated Method,0
880,Ecological Footprint; Renewable Energy; Brics Countries; Least Squares; Ordinary Least; Resource Rent,0
881,Thermite Reduction; Large Amount; Spent Libs; In-Situ Thermite; Industrial Applicable; Sustainable Recycling,0
882,Coupling Coordination; Coupling Relationship; Economic Urbanization; Coordination Relationship,0
883,Toward 2050; Import Dependence; Integrated Modeling; National Energy; Energy Security; Scenarios Toward,0
884,Physiological Responses; Tonic Arousal; Subjective Fear,1
885,Racial Health; Health Disparities,1
886,Gasoline Exposure; Static Gasoline; Molecular Mechanisms; Consecutive Weeks; Inflammation Attested; C57Bl/6 Mice,1
887,Less Able,0
888,Offsite Construction; Construction Industry; Offsite Strategies; Adopting Offsite,0
889,Heart Failure; Spending Function; Failure Spending; Guideline-Directed Medical; Medical Therapies,1
890,Oecd Countries; Ecological Footprint; Clean Energy; Environmental Degradation; Mean Group,1
891,Mesenchymal Stem; Cerebral Infarction; Mir-23A-3P Knockdown; Transferring Mir-23A-3P; Pro-Inflammatory Factors,1
892,Maternal Mood; Behavioural Problems; Covid-19 Lockdown; Emotional Wellbeing; Mood Symptoms; Longitudinal Design,1
893,Chicken Isolates; Disease Outbreaks; Escherichia Coli,1
894,Sustainability Transition; Urban Sustainability; Park Level; Regional Level; Urban-Industrial Symbiosis; Eco-Industrial Development,0
895,Cardiac Arrest; Airway Management; Chest Compressions; Resuscitation Interventions; Arrest Airway,1
896,Cerebral Venous; Massive Cerebral; Multidisciplinary Approach; Venous Sinus; Sinus Thrombosis; Vaccine-Induced Immune,1
897,Surface Energy; Energy Balance; Suas Information; High Performance; Ground Truth; Plant Scale,1
898,Dominance Hierarchies; Dominance Hierarchy; Maintain Dominance; Dominance Relationships; Behavioural Dynamics; Hierarchy Formation,1
899,Electricity Consumption; Economic Growth; Energy Consumption; Energy Intensity; African Economies; Threshold Level,0
900,Polymorphic Markers; Russian Populations; European Populations; Rare Alleles,1
901,Hydrogen Production; Carbon Footprint; Road Transport; Production Technology; Long Term; Case Study,0
902,Waste Paper; Paper Recycling; Present Study; Economic Benefits; Recycling Decision; Decision System,0
903,Transcription Factors; Characteristic Transcription; Transcription Factor; Differentially Expressed; Gene Expression; Differentiation-Related Genes,1
904,Growth Factor; Fibroblast Growth,1
905,Proposed Method; Battery Energy; Energy Storage; Whole-Life-Cycle Planning; Power Systems; Lifetime Degradation,0
906,Ecological Footprint; Cross-Sectional Augmented; Kuznets Curve; Least Square; Ordinary Least,0
907,Waste Services; Factors Affecting; Municipal Waste; Tuscan Municipalities; Affecting Eco-Efficiency; Ownership Type,0
908,Classic Psychedelic; Lifetime Classic; Meditation Practice; Meditation-Related Variables,1
909,Heating System; District Heating; Adaptive Robust; Wind Uncertainties; Reserve Capacity; Power System,0
910,Central Viral; Viral Proteins; Microbe Induced; Host Proteins,1
911,Relative Configuration,1
912,Renewable Energy; Swot Analytical; Analytical Approach; Energy Sector; Electricity Generation,0
913,World Health; Health Organization; Global Environment,0
914,Blood Pressure; Hypertensive Donors; Premenopausal Protection; Hypertensive Splenocytes; Significantly Decreased; Estrogen Signaling,1
915,Chlorella Vulgaris; Biofuel Application; Isolated Mutants,1
916,Road Dust; Organic Carbon; Carbon Content; Dust Samples; Grain Size,1
917,Cell Proliferation; Advanced Medicinal; Medicinal Therapies; Pathogenic Parasites; Translational Approaches; Therapy-Resistant Tumors,1
918,Contemporary Clinical; Clinical Practice,1
919,Renewable Energy; Forest Area; Kuznets Curve; Ecological Footprints; Single Indicator; Environmental Kuznets,0
920,Endothelial Atherogenic; Disturbed Flow; Atherogenic Progression,1
921,Hippocampus Mohnikei; Anti-Inflammatory Effect,1
922,Iron Deficiency; Iron Studies; Iron Supplements; Oral Iron,1
923,A; B,1
924,A; B,1
925,Chemical Fertilizer; Treatment Alone; Biofertilizer Treatment; Bfcf Treatment; Half Dose,1
926,Aquatic Organisms,1
927,Circular Economy; Carbon Fibers; Wind Energy; Anthropogenic Materials,0
928,Cao-Based Adsorbents; High Temperature; Sol-Gel Method,0
929,Harvesting Areas; Crop Harvesting; Three Staple; Staple Crops; Spatiotemporal Patterns; Major Crop,0
930,Early Endosome; Early Endosomes,1
931,Village Location; Rural Electrification,0
932,Renewable Electricity; Electricity Supply; Renewable Scenario,0
933,Renewable Energy; Economic Development; Carbon Dioxide; Economic Growth; Environmental Kuznets; Kuznets Curve,0
934,Estimation Results; Prefecture-Level Cities; Results Show; Durbin Model; Spatial Durbin; Economic Growth,0
935,Respiratory Telerehabilitation; Pulmonary Rehabilitation,1
936,Rheumatoid Arthritis; Inside Synovial; Cysteine Proteases,1
937,Socio-Environmental Conflicts; Protected Areas; Conflict-Generating Projects; Productive Sector; Companies Finance; Underestimated Threat,0
938,Military Spending; Economic Growth; Ecological Footprint; Bootstrap Causality; Causality Test,0
939,Environmental Quality; Dynamic Common; Institutional Performance; Common Correlated; Ecological Footprint; Trade Openness,0
940,Renewable Energy; Carbon Emission; Financial Development; Energy Consumption; Panel Quantile; Quantile Regression,0
941,Foraging Groups; Socially Dynamic; Dominance Hierarchies; Fewer Aggressions; Dominance Structure; Receive Fewer,1
942,Synthetic Pathway,1
943,Network Operator; Demand Response; Bidding Strategy; Electricity Market; Game Theory,0
944,Transport Sustainability; Regional Transport; Weighting Preference; Measuring Regional; Results Show,0
945,Novice Group; Novice Surgeons; Rating Scale; Global Rating; Scored Using; Expert Group,1
946,Deadly Droughts; Droughts Occurred; Water Security; 2015-2018 Drought,0
947,Computational Analysis; Effective Surveillance; Infected Cases; Wastewater-Based Epidemiology,0
948,Heavy Metals; Heavy Metal; Particulate Matter; Suspended Particulate; Metal Pollution; Water Resources,0
949,Ecosystem Services; Land Use/Land; Use/Land Cover; Services Value; Zhangye Oasis,0
950,Solar Still; Solar Stills; Simultaneous Thermoelectric; Temperature Difference; Passive Solar; Water Stream,0
951,Music Therapy; Rett Syndrome,1
952,Inflammatory Diseases,1
953,Renewable Energy; Carbon Intensity; Carbon Reduction; Energy Development; Chinese Provinces,0
954,A; B,0
955,Cell Activity; Mrna Expression; Euglena Gracilis; Spleen Index; Immune System; Groups Compared,1
956,Environmental Sustainability; Foreign Direct; Direct Investment; Environmental Degradation; Pollutant Emissions; Real Income,0
957,Several Applications; Heat Transfer; Practical Applications; Nanofluid Stability,0
958,Energy Supply; Energy Sources; Renewable Energy; Renewable Energies; Primary Energy; Energy Efficiency,0
959,Blood Pressure; Aging Rate; Pulse Pressure; Systolic Blood,1
960,Operation Cost; Optimization Model; Wind Power; Moth Flame; Flame Optimization; Optimization Algorithm,0
961,Renewable Energy; Economic Growth; Energy Consumption; Positive Impact; Least Squares; Ordinary Least,0
962,Hybrid Energy; Energy System; Pv-Wind-Hspsi Hybrid; Pumped-Storage Installation; Swarm Optimization; Investment Cost,0
963,Fiscal Policy; Fuel Sources; Structural Breaks; Cointegration Test; Energy Sources; Energy Consumption,0
964,Health Insurance; Medical Collections; Credit Reports; Medical Debt,1
965,Energy Transition,0
966,Social Media; Covid-19 Pandemic; Media Roles; Emergency Preparedness; Analytic Network; Network Process,1
967,Proposed Method; Non-Convex Polygons; Optimal Facility; Facility Placement; P-Dispersion Problem; Circle Centers,1
968,Social Network; Energy Sectors; Network Analysis; Nexus Network; Powerful Actors; Water Governance,0
969,Manufacturing Companies; Digital Level,0
970,Energy-Environment Performance; Agricultural Mechanization; Agricultural Sector,0
971,Extreme Indices; Precipitation Extremes; Daily Precipitation; Extreme Precipitation; Precipitation Days; Precipitation Indices,0
972,Main Active; Human Urine; Sorptive-Dispersive Microextraction; Acid-Co-Ethylene Glycol; Glycol Dimethacrylate; -Based Magnetic,1
973,Photovoltaic Power; Chicken Swarm; Swarm Optimizer; Extreme Learning; Learning Machine; Improved Chicken,0
974,Across Countries; Economic Impact; Global Pandemic; Health System,0
975,Magnetic Resonance; Cerebral Small; Small Vessel; Vessel Disease; Human Brain,1
976,Aluminum Balls; Solar Distillation; Salt Water; Solar Distillate; Distilled Water; Drinking Water,0
977,Covid-19 Lockdown; Economic Damage; Health Impacts; Four Cities,0
978,Cluster Headache; Treatment Modalities; Risk Factors,1
979,White Matter; Tensor Imaging; Diffusion Tensor; Cerebellar Involvement; Disease Duration,1
980,Japanese Quail; Magnetized Water; Histomorphometric Parameters; Blood Indices; Intestinal Tract; Quail Intestinal,1
981,Cry1Ac Protoxin; Antitumor Adjuvant; Cry1Ac Toxin; Adjuvant Effect; Breast Cancer; Mouse Model,1
982,Deep Learning; Novel Rifs; Study Proposes; Feature Selection; Machine Learning; Learning Models,1
983,Sugarcane Bagasse; Cogeneration System; Environmental Impacts; Exergoenvironmental Assessments,0
984,Energy Transitions; Energy Peripheralization; Rural Communities; Carbon Energy,0
985,Renewable Energy; Energy Intensity; Saharan Africa; Environmental Quality,0
986,Muyubao Landslide; Sentinel-1 Images; Three Gorges; Gorges Reservoir; Reservoir Area,0
987,Sustainability Performance; Effect Size,0
988,Geopolymer Binder; Rejected Waste; Compressive Strength,1
989,Polysulfide Conversion; Coulombic Efficiency; Energy Density,1
990,Electricity Consumption; Fractional Weighted; Initial Condition; Self-Adaptive Grey; Weighted Coefficients; Weighted Model,0
991,Acute Pancreatitis; Ligustrum Vulgare; Vulgare Significantly; Serum Levels,1
992,Rugby League; Movement Patterns; Movement Units; Competition Levels; Significant Differences; League Match-Play,1
993,Solar Still; Water Mediums; Parabolic Trough; Freshwater Yield; Contains Sand; Trough Solar,0
994,Levelized Cost; Exergy Efficiency; Solid Oxide; Recovery Steam; Response Surface; Steam Generator,0
995,Energy Poverty; Hidden Energy; Energy Consumption; Italian Households,0
996,Economic Growth; Carbon Emissions; Emissions Reduction; Short-Run Coupling; Coupling Effects,0
997,Chronic Subdural; Subdural Haematoma; Peri-Operative Medicine,1
998,Ecological Footprint; Economic Complexity; Economic Growth; Ardl Procedure; Energy Consumption; Causality Test,0
999,Ecosystem Services; Benefit Transfer; Wetland Service; Valuation Results; Service Value,0
1000,Negativity Bias; Promotes Negativity; Intuition Promotes,1
1001,Mouse Testes; E11.5 Mouse; Seminiferous Tubules; Mesonephric Derivatives; Myoid Cells; Testicular Development,1
1002,Financial Development; Environmental Degradation; Economic Globalization; United Arab; Arab Emirates; Economic Growth,0
1003,Classifier Fusion; Experimental Results; Infectious Disease; Learning Approaches; Deep Learning; Fusion Strategy,1
1004,Robustness Analysis; Building Integrated; Integrated Energy; Energy System; Combined Multi-Objective; Final Optimum,0
1005,Hydro-Power Consumption; Growth Scenario,1
1006,Two-Stage Stochastic; Demand Response; Response Programs; Optimal Energy,0
1007,Spinel Lini0.5Mn1.5O4,1
1008,Interphalangeal Joint; Thumb Opposition; Kapandji Test; Thumb Interphalangeal; Trapeziometacarpal Joint; Opposition Using,1
1009,Endometrial Hyperplasia; Risk Factor,1
1010,Wind Power; Search Algorithm; Wind Farm; Power Prediction; Mean Absolute; Atomic Search,0
1011,Ecological Environment; River Delta; Yangtze River; Statistical Data; Coordination Degree; Coupling Coordination,0
1012,Aqueous Solution; Gold Recycling; Transmission Electron; Surface Area,0
1013,Pesticide Poisoning; Fitting Effect; Holt-Winters Multiplicative; Multiplicative Model; Jiangsu Province; Best Fitting,1
1014,Spine Surgery; Lumbar Spine; Commonly Used; Regional Anesthesia,1
1015,Farmland Value; Climate Change; Ricardian Model,0
1016,Potts Shunt; Shunt Flow; Nearly Linear,1
